review_id,emp_id,review_year,review_quarter,kpi_score,goal_completion_pct,manager_rating,peer_rating,self_rating,promotion_flag,increment_pct,department
REV0004418,EMP01250,2024,Q2,2.2,93,4,2,4,1,14.4,Legal
REV0004419,EMP01251,2020,Q1,4.3,68,4,4,5,0,5.2,Operations
REV0004420,EMP01251,2021,Q4,3.7,92,2,4,4,0,14.6,Operations
REV0004421,EMP01251,2022,Q3,4.3,55,5,3,3,1,29.1,Operations
REV0004422,EMP01251,2023,Q4,2.3,92,3,4,5,0,19.6,Operations
REV0004423,EMP01252,2020,Q2,4.6,82,5,4,4,0,10.7,Legal
REV0004424,EMP01252,2021,Q4,2.1,54,5,2,1,0,26.7,Legal
REV0004425,EMP01252,2022,Q2,2.6,88,3,4,4,0,21.2,Legal
REV0004426,EMP01253,2020,Q2,3.6,92,5,4,5,0,10.0,Product
REV0004427,EMP01253,2021,Q2,3.0,83,2,1,4,0,8.4,Product
REV0004428,EMP01253,2022,Q2,4.6,82,4,1,4,0,11.1,Product
REV0004429,EMP01253,2023,Q3,2.3,96,3,4,3,1,28.8,Product
REV0004430,EMP01253,2024,Q4,2.7,76,1,3,4,0,12.6,Product
REV0004431,EMP01254,2020,Q1,2.8,65,3,4,4,0,27.3,HR
REV0004432,EMP01254,2021,Q3,2.3,55,4,4,4,0,4.1,HR
REV0004433,EMP01254,2022,Q3,3.6,72,5,4,4,0,15.3,HR
REV0004434,EMP01254,2023,Q3,4.0,81,4,5,5,0,18.2,HR
REV0004435,EMP01254,2024,Q3,4.4,73,5,3,4,0,4.5,HR
REV0004436,EMP01255,2020,Q4,4.2,64,5,1,4,0,27.3,Marketing
REV0004437,EMP01255,2021,Q2,4.6,75,4,4,3,0,24.9,Marketing
REV0004438,EMP01255,2022,Q4,2.3,86,3,3,2,1,19.6,Marketing
REV0004439,EMP01255,2023,Q4,2.3,50,3,3,5,0,24.1,Marketing
REV0004440,EMP01255,2024,Q3,2.4,63,3,4,3,0,13.8,Marketing
REV0004441,EMP01256,2020,Q4,2.9,95,4,4,3,0,25.4,Marketing
REV0004442,EMP01256,2021,Q3,3.0,91,3,3,4,0,28.7,Marketing
REV0004443,EMP01256,2022,Q4,2.9,64,2,1,4,0,28.9,Marketing
REV0004444,EMP01256,2023,Q1,2.9,78,3,4,3,0,20.7,Marketing
REV0004445,EMP01256,2024,Q1,2.8,97,4,4,3,0,28.8,Marketing
REV0004446,EMP01257,2020,Q3,3.1,53,3,4,4,0,27.4,Finance
REV0004447,EMP01258,2020,Q4,3.4,69,2,4,2,0,15.9,Sales
REV0004448,EMP01258,2021,Q3,4.3,82,5,3,4,1,24.1,Sales
REV0004449,EMP01259,2020,Q4,3.3,87,3,4,3,0,19.8,Engineering
REV0004450,EMP01259,2021,Q2,2.0,95,3,4,4,0,23.8,Engineering
REV0004451,EMP01260,2020,Q1,2.5,61,4,3,5,0,20.4,Sales
REV0004452,EMP01261,2020,Q2,3.3,72,3,3,3,0,22.1,Product
REV0004453,EMP01261,2021,Q1,4.1,67,5,2,4,0,28.2,Product
REV0004454,EMP01261,2022,Q3,2.1,70,3,4,3,0,10.5,Product
REV0004455,EMP01261,2023,Q2,3.4,97,5,2,5,0,16.5,Product
REV0004456,EMP01261,2024,Q2,3.5,96,4,3,3,0,12.4,Product
REV0004457,EMP01262,2020,Q1,2.4,98,5,4,5,0,23.8,Operations
REV0004458,EMP01262,2021,Q2,3.5,86,3,4,1,0,22.3,Operations
REV0004459,EMP01263,2020,Q4,4.6,74,4,3,3,0,9.6,Product
REV0004460,EMP01264,2020,Q3,3.9,69,3,3,4,0,26.9,Product
REV0004461,EMP01265,2020,Q4,3.5,83,4,3,4,0,25.4,Customer Success
REV0004462,EMP01265,2021,Q4,2.5,63,3,3,3,0,21.7,Customer Success
REV0004463,EMP01265,2022,Q4,4.6,71,3,2,5,0,12.1,Customer Success
REV0004464,EMP01265,2023,Q4,3.0,74,3,3,4,0,13.0,Customer Success
REV0004465,EMP01265,2024,Q2,4.8,94,4,2,3,0,26.9,Customer Success
REV0004466,EMP01266,2020,Q4,2.3,53,3,4,3,1,3.7,Engineering
REV0004467,EMP01266,2021,Q1,4.3,50,2,3,5,0,28.0,Engineering
REV0004468,EMP01266,2022,Q2,2.6,62,5,2,4,0,26.6,Engineering
REV0004469,EMP01266,2023,Q4,4.6,69,4,3,5,1,21.7,Engineering
REV0004470,EMP01266,2024,Q4,4.9,65,4,4,4,0,26.8,Engineering
REV0004471,EMP01267,2020,Q3,2.4,68,4,4,4,0,24.1,Marketing
REV0004472,EMP01268,2020,Q3,3.2,59,5,4,4,0,10.0,Finance
REV0004473,EMP01268,2021,Q1,3.2,74,3,3,4,1,29.5,Finance
REV0004474,EMP01268,2022,Q1,4.6,77,4,4,3,1,29.5,Finance
REV0004475,EMP01268,2023,Q4,3.7,83,5,3,3,0,13.3,Finance
REV0004476,EMP01268,2024,Q3,4.8,84,3,3,3,0,28.1,Finance
REV0004477,EMP01269,2020,Q3,2.3,85,3,3,3,0,23.9,Finance
REV0004478,EMP01269,2021,Q3,2.7,81,3,4,4,0,22.5,Finance
REV0004479,EMP01269,2022,Q4,3.7,72,3,3,1,0,29.9,Finance
REV0004480,EMP01269,2023,Q1,3.0,94,5,3,3,0,12.8,Finance
REV0004481,EMP01269,2024,Q3,4.3,70,2,1,3,0,7.7,Finance
REV0004482,EMP01270,2020,Q3,3.8,53,5,2,4,0,17.2,Engineering
REV0004483,EMP01271,2020,Q1,2.9,77,1,1,3,0,5.2,Customer Success
REV0004484,EMP01272,2020,Q2,4.2,87,4,3,5,0,16.7,Product
REV0004485,EMP01272,2021,Q4,4.6,63,2,2,3,0,21.7,Product
REV0004486,EMP01272,2022,Q4,3.0,53,4,3,5,0,24.9,Product
REV0004487,EMP01272,2023,Q1,3.7,89,4,5,3,0,22.0,Product
REV0004488,EMP01272,2024,Q2,2.9,100,5,4,3,1,13.9,Product
REV0004489,EMP01273,2020,Q3,2.5,77,3,3,3,0,9.7,Engineering
REV0004490,EMP01274,2020,Q3,4.1,82,2,4,4,0,19.9,HR
REV0004491,EMP01275,2020,Q1,4.8,97,4,3,4,0,21.8,Product
REV0004492,EMP01276,2020,Q1,4.0,88,3,3,3,0,20.8,Operations
REV0004493,EMP01276,2021,Q2,4.9,88,4,3,3,0,3.2,Operations
REV0004494,EMP01277,2020,Q1,3.4,76,4,3,4,0,16.5,Operations
REV0004495,EMP01277,2021,Q2,2.4,69,4,4,4,0,21.9,Operations
REV0004496,EMP01278,2020,Q4,4.8,70,5,4,4,0,25.9,Finance
REV0004497,EMP01278,2021,Q4,3.7,92,3,4,4,1,5.2,Finance
REV0004498,EMP01278,2022,Q4,4.8,79,5,1,4,0,11.5,Finance
REV0004499,EMP01278,2023,Q1,3.9,90,4,5,5,0,20.9,Finance
REV0004500,EMP01278,2024,Q2,3.8,78,4,4,3,0,5.5,Finance
REV0004501,EMP01279,2020,Q3,4.7,53,5,5,4,0,27.9,Marketing
REV0004502,EMP01279,2021,Q4,3.4,86,4,4,4,0,23.6,Marketing
REV0004503,EMP01279,2022,Q2,4.8,65,4,3,5,0,13.4,Marketing
REV0004504,EMP01279,2023,Q1,5.0,71,3,3,5,1,9.1,Marketing
REV0004505,EMP01279,2024,Q3,3.9,73,4,3,3,0,13.1,Marketing
REV0004506,EMP01280,2020,Q2,4.5,97,4,4,2,0,18.0,Finance
REV0004507,EMP01280,2021,Q3,4.9,72,3,4,4,0,7.8,Finance
REV0004508,EMP01280,2022,Q1,2.8,52,5,3,4,0,15.1,Finance
REV0004509,EMP01280,2023,Q3,4.7,63,4,1,3,0,11.9,Finance
REV0004510,EMP01280,2024,Q2,2.1,81,3,3,4,1,25.6,Finance
REV0004511,EMP01281,2020,Q4,4.2,76,2,3,5,0,22.1,Data Analytics
REV0004512,EMP01281,2021,Q3,4.7,58,3,2,3,0,24.5,Data Analytics
REV0004513,EMP01281,2022,Q1,4.4,60,3,2,3,0,5.9,Data Analytics
REV0004514,EMP01281,2023,Q2,4.2,50,3,4,4,0,15.3,Data Analytics
REV0004515,EMP01281,2024,Q1,2.1,65,4,5,3,0,27.8,Data Analytics
REV0004516,EMP01282,2020,Q3,2.4,50,4,4,3,0,19.1,Engineering
REV0004517,EMP01282,2021,Q3,2.7,99,1,4,4,0,24.1,Engineering
REV0004518,EMP01282,2022,Q2,4.8,61,1,3,4,0,20.7,Engineering
REV0004519,EMP01283,2020,Q3,2.9,89,4,4,5,0,11.0,Engineering
REV0004520,EMP01283,2021,Q3,3.7,50,5,3,3,0,28.1,Engineering
REV0004521,EMP01283,2022,Q4,4.5,87,1,3,3,0,6.8,Engineering
REV0004522,EMP01283,2023,Q1,4.7,58,5,3,3,0,6.4,Engineering
REV0004523,EMP01283,2024,Q2,2.4,59,3,4,4,0,8.4,Engineering
REV0004524,EMP01284,2020,Q2,3.2,86,5,4,4,1,10.6,Product
REV0004525,EMP01284,2021,Q1,3.4,56,3,4,4,0,18.5,Product
REV0004526,EMP01284,2022,Q2,3.0,60,5,4,4,0,13.7,Product
REV0004527,EMP01284,2023,Q2,4.5,60,4,3,5,0,27.7,Product
REV0004528,EMP01284,2024,Q3,2.2,51,3,2,4,1,16.2,Product
REV0004529,EMP01285,2020,Q1,3.6,63,1,3,4,0,28.0,Data Analytics
REV0004530,EMP01285,2021,Q3,2.8,70,3,2,2,0,4.9,Data Analytics
REV0004531,EMP01285,2022,Q2,2.4,95,3,3,2,0,22.6,Data Analytics
REV0004532,EMP01285,2023,Q1,3.0,80,3,3,4,0,29.4,Data Analytics
REV0004533,EMP01285,2024,Q2,4.1,79,5,3,4,0,12.4,Data Analytics
REV0004534,EMP01286,2020,Q2,4.2,57,3,3,4,0,8.1,Finance
REV0004535,EMP01286,2021,Q1,2.3,50,3,3,2,0,27.0,Finance
REV0004536,EMP01286,2022,Q1,4.4,79,4,4,3,0,11.2,Finance
REV0004537,EMP01286,2023,Q1,2.0,63,4,4,3,0,6.2,Finance
REV0004538,EMP01286,2024,Q2,4.8,55,4,4,2,0,22.0,Finance
REV0004539,EMP01287,2020,Q2,2.6,59,2,4,3,0,25.0,Customer Success
REV0004540,EMP01287,2021,Q3,2.5,66,3,1,4,1,24.3,Customer Success
REV0004541,EMP01287,2022,Q3,4.4,63,2,3,3,0,16.6,Customer Success
REV0004542,EMP01288,2020,Q2,4.3,69,4,3,4,0,4.6,Product
REV0004543,EMP01289,2020,Q1,2.8,99,3,4,3,0,28.1,Data Analytics
REV0004544,EMP01289,2021,Q2,5.0,87,4,3,5,0,28.6,Data Analytics
REV0004545,EMP01289,2022,Q2,4.2,58,4,3,5,1,18.7,Data Analytics
REV0004546,EMP01289,2023,Q1,2.2,71,5,4,3,0,13.6,Data Analytics
REV0004547,EMP01289,2024,Q4,2.6,98,4,3,5,0,3.1,Data Analytics
REV0004548,EMP01290,2020,Q4,4.5,89,2,5,3,0,27.4,Legal
REV0004549,EMP01290,2021,Q1,4.3,55,3,5,4,0,13.4,Legal
REV0004550,EMP01291,2020,Q2,3.0,100,3,5,1,1,24.7,Finance
REV0004551,EMP01291,2021,Q4,3.3,64,4,1,3,0,17.3,Finance
REV0004552,EMP01291,2022,Q3,3.9,53,4,4,4,0,25.5,Finance
REV0004553,EMP01291,2023,Q2,2.3,91,4,4,4,0,16.4,Finance
REV0004554,EMP01292,2020,Q3,5.0,52,4,3,1,0,19.3,Product
REV0004555,EMP01292,2021,Q2,3.2,80,4,2,3,0,9.5,Product
REV0004556,EMP01292,2022,Q3,3.1,87,4,4,4,0,4.5,Product
REV0004557,EMP01292,2023,Q4,2.8,98,5,5,5,0,18.2,Product
REV0004558,EMP01292,2024,Q4,2.4,80,4,4,5,1,8.5,Product
REV0004559,EMP01293,2020,Q4,4.6,94,5,3,3,0,3.7,Sales
REV0004560,EMP01293,2021,Q2,3.6,73,2,5,4,0,29.1,Sales
REV0004561,EMP01293,2022,Q4,3.0,85,4,3,5,1,7.9,Sales
REV0004562,EMP01293,2023,Q1,4.6,69,3,3,2,0,16.4,Sales
REV0004563,EMP01294,2020,Q2,4.8,63,4,4,5,0,7.1,HR
REV0004564,EMP01294,2021,Q4,3.2,80,4,4,5,0,24.3,HR
REV0004565,EMP01294,2022,Q2,2.9,92,2,3,3,0,21.4,HR
REV0004566,EMP01294,2023,Q1,2.7,89,3,3,3,0,4.5,HR
REV0004567,EMP01294,2024,Q1,4.6,85,3,4,5,0,8.1,HR
REV0004568,EMP01295,2020,Q1,4.7,63,5,1,5,1,5.0,Sales
REV0004569,EMP01295,2021,Q2,4.6,87,4,4,4,0,18.4,Sales
REV0004570,EMP01296,2020,Q2,4.5,89,4,3,4,0,8.9,Sales
REV0004571,EMP01296,2021,Q3,4.1,83,3,4,5,0,3.1,Sales
REV0004572,EMP01296,2022,Q2,3.2,86,2,4,3,0,13.9,Sales
REV0004573,EMP01296,2023,Q3,4.1,64,3,4,4,0,12.3,Sales
REV0004574,EMP01296,2024,Q1,4.2,62,3,3,3,0,12.0,Sales
REV0004575,EMP01297,2020,Q4,2.6,84,4,3,4,0,20.4,Legal
REV0004576,EMP01297,2021,Q1,4.0,79,4,5,3,0,9.4,Legal
REV0004577,EMP01297,2022,Q2,2.9,95,3,3,3,0,9.3,Legal
REV0004578,EMP01297,2023,Q3,2.8,87,4,4,3,0,26.5,Legal
REV0004579,EMP01297,2024,Q3,4.5,67,1,4,3,0,3.5,Legal
REV0004580,EMP01298,2020,Q3,4.5,54,2,3,4,0,4.3,Customer Success
REV0004581,EMP01298,2021,Q1,3.5,88,4,4,5,0,20.3,Customer Success
REV0004582,EMP01298,2022,Q4,2.8,64,3,3,3,1,8.5,Customer Success
REV0004583,EMP01298,2023,Q2,3.1,71,3,4,3,1,19.6,Customer Success
REV0004584,EMP01298,2024,Q2,4.0,69,4,5,4,0,11.2,Customer Success
REV0004585,EMP01299,2020,Q2,2.2,59,4,3,4,0,25.0,Operations
REV0004586,EMP01300,2020,Q4,3.5,81,4,3,5,0,14.4,Sales
REV0004587,EMP01300,2021,Q3,4.8,93,2,3,4,0,11.2,Sales
REV0004588,EMP01300,2022,Q3,3.1,79,2,1,4,0,25.0,Sales
REV0004589,EMP01300,2023,Q2,2.3,89,5,3,1,0,13.4,Sales
REV0004590,EMP01300,2024,Q2,2.6,90,4,3,4,0,18.0,Sales
REV0004591,EMP01301,2020,Q2,4.1,50,3,4,5,0,25.7,Customer Success
REV0004592,EMP01301,2021,Q1,3.4,98,5,4,4,0,10.5,Customer Success
REV0004593,EMP01301,2022,Q2,3.2,79,3,4,2,0,15.7,Customer Success
REV0004594,EMP01301,2023,Q2,3.9,56,4,4,3,0,7.0,Customer Success
REV0004595,EMP01301,2024,Q2,4.8,63,4,3,4,0,7.7,Customer Success
REV0004596,EMP01302,2020,Q1,3.1,61,4,3,4,0,18.6,Sales
REV0004597,EMP01302,2021,Q2,4.3,72,2,2,4,0,8.4,Sales
REV0004598,EMP01302,2022,Q3,2.7,62,4,2,5,0,3.0,Sales
REV0004599,EMP01302,2023,Q3,3.5,50,5,3,3,0,17.8,Sales
REV0004600,EMP01302,2024,Q4,4.5,57,3,4,4,0,4.9,Sales
REV0004601,EMP01303,2020,Q4,3.7,100,1,4,4,0,28.4,Product
REV0004602,EMP01303,2021,Q1,4.3,97,1,3,3,0,8.0,Product
REV0004603,EMP01303,2022,Q2,4.0,58,4,4,3,0,4.2,Product
REV0004604,EMP01303,2023,Q1,2.4,59,3,2,4,0,23.0,Product
REV0004605,EMP01304,2020,Q2,2.3,72,5,5,5,0,17.5,Customer Success
REV0004606,EMP01304,2021,Q2,4.5,67,3,4,5,0,28.9,Customer Success
REV0004607,EMP01304,2022,Q4,4.6,79,2,4,3,0,9.0,Customer Success
REV0004608,EMP01304,2023,Q3,3.1,57,4,4,4,0,28.7,Customer Success
REV0004609,EMP01304,2024,Q3,4.5,79,5,4,4,1,28.8,Customer Success
REV0004610,EMP01305,2020,Q2,2.3,88,2,3,3,0,7.9,Operations
REV0004611,EMP01305,2021,Q1,3.7,57,3,4,4,0,21.0,Operations
REV0004612,EMP01305,2022,Q2,4.9,79,3,3,5,1,19.9,Operations
REV0004613,EMP01305,2023,Q3,4.3,68,5,5,3,0,20.3,Operations
REV0004614,EMP01305,2024,Q2,4.9,62,3,4,3,0,15.3,Operations
REV0004615,EMP01306,2020,Q2,3.9,80,3,4,4,0,3.4,Sales
REV0004616,EMP01306,2021,Q1,2.1,99,2,4,4,0,6.4,Sales
REV0004617,EMP01306,2022,Q4,2.2,79,4,2,4,0,9.1,Sales
REV0004618,EMP01306,2023,Q4,4.0,60,5,3,4,0,15.5,Sales
REV0004619,EMP01306,2024,Q4,4.7,66,4,4,4,0,21.7,Sales
REV0004620,EMP01307,2020,Q2,3.7,60,3,3,5,0,25.3,HR
REV0004621,EMP01307,2021,Q4,4.6,67,4,4,4,0,19.1,HR
REV0004622,EMP01307,2022,Q1,2.7,69,2,3,5,0,12.3,HR
REV0004623,EMP01307,2023,Q1,2.5,77,3,3,5,0,18.0,HR
REV0004624,EMP01307,2024,Q3,3.3,68,3,4,4,0,7.2,HR
REV0004625,EMP01308,2020,Q1,2.4,72,3,5,1,0,28.1,Sales
REV0004626,EMP01308,2021,Q1,4.5,58,2,3,5,0,6.7,Sales
REV0004627,EMP01308,2022,Q1,3.4,86,4,3,5,0,20.1,Sales
REV0004628,EMP01308,2023,Q1,4.8,84,3,4,5,1,12.1,Sales
REV0004629,EMP01309,2020,Q4,3.1,54,3,5,4,0,19.2,Engineering
REV0004630,EMP01309,2021,Q1,3.0,62,3,4,3,0,16.1,Engineering
REV0004631,EMP01309,2022,Q1,2.5,91,5,2,2,0,24.2,Engineering
REV0004632,EMP01310,2020,Q3,3.5,87,3,4,3,0,24.1,Marketing
REV0004633,EMP01311,2020,Q2,2.2,94,3,4,4,0,11.8,Sales
REV0004634,EMP01311,2021,Q3,4.9,67,4,1,4,0,29.2,Sales
REV0004635,EMP01311,2022,Q1,4.5,99,4,3,5,0,18.8,Sales
REV0004636,EMP01311,2023,Q2,2.6,75,3,3,4,0,16.6,Sales
REV0004637,EMP01311,2024,Q3,3.9,83,3,4,4,0,18.1,Sales
REV0004638,EMP01312,2020,Q2,3.7,95,3,4,3,0,29.4,Engineering
REV0004639,EMP01312,2021,Q4,4.7,56,3,5,3,0,17.7,Engineering
REV0004640,EMP01312,2022,Q4,3.3,85,3,3,5,0,15.9,Engineering
REV0004641,EMP01312,2023,Q1,2.9,80,4,4,5,0,26.9,Engineering
REV0004642,EMP01312,2024,Q3,3.8,91,4,3,3,0,27.0,Engineering
REV0004643,EMP01313,2020,Q2,3.0,78,3,4,3,0,11.1,Customer Success
REV0004644,EMP01313,2021,Q4,2.5,60,3,3,4,0,5.4,Customer Success
REV0004645,EMP01313,2022,Q3,4.9,75,4,3,2,0,3.5,Customer Success
REV0004646,EMP01313,2023,Q3,3.2,96,3,4,3,0,10.9,Customer Success
REV0004647,EMP01313,2024,Q3,2.9,54,3,4,3,0,26.3,Customer Success
REV0004648,EMP01314,2020,Q2,2.1,53,5,3,3,1,14.2,Sales
REV0004649,EMP01314,2021,Q2,4.8,81,3,4,3,0,29.7,Sales
REV0004650,EMP01314,2022,Q4,4.8,85,2,3,5,0,4.8,Sales
REV0004651,EMP01314,2023,Q4,4.4,59,4,4,5,0,7.5,Sales
REV0004652,EMP01314,2024,Q2,4.7,55,3,4,3,0,20.0,Sales
REV0004653,EMP01315,2020,Q1,4.5,82,2,4,5,0,16.3,Product
REV0004654,EMP01315,2021,Q1,2.6,77,3,4,2,1,20.2,Product
REV0004655,EMP01316,2020,Q3,2.6,50,4,4,2,0,17.2,Customer Success
REV0004656,EMP01316,2021,Q2,2.6,94,3,5,4,0,22.5,Customer Success
REV0004657,EMP01317,2020,Q1,4.3,95,3,3,1,0,21.9,Operations
REV0004658,EMP01317,2021,Q3,4.1,52,3,3,2,1,28.5,Operations
REV0004659,EMP01317,2022,Q1,2.9,82,3,2,2,0,6.0,Operations
REV0004660,EMP01317,2023,Q1,4.0,67,2,2,4,0,5.3,Operations
REV0004661,EMP01318,2020,Q4,4.1,68,4,4,4,0,9.2,Legal
REV0004662,EMP01318,2021,Q3,2.1,100,4,3,3,0,17.2,Legal
REV0004663,EMP01318,2022,Q2,4.6,68,3,1,4,0,4.9,Legal
REV0004664,EMP01318,2023,Q1,2.5,99,5,3,5,0,9.3,Legal
REV0004665,EMP01318,2024,Q3,4.4,86,4,3,4,0,22.0,Legal
REV0004666,EMP01319,2020,Q3,4.2,51,4,5,4,0,22.1,Engineering
REV0004667,EMP01319,2021,Q4,2.4,91,3,4,3,0,16.0,Engineering
REV0004668,EMP01319,2022,Q2,4.2,56,3,2,4,0,19.2,Engineering
REV0004669,EMP01319,2023,Q3,3.1,75,3,4,3,0,28.1,Engineering
REV0004670,EMP01319,2024,Q1,3.3,85,5,3,4,0,11.1,Engineering
REV0004671,EMP01320,2020,Q1,4.2,76,3,4,1,0,19.9,Marketing
REV0004672,EMP01320,2021,Q1,3.6,63,4,4,5,0,13.9,Marketing
REV0004673,EMP01320,2022,Q4,4.0,66,1,4,2,0,24.7,Marketing
REV0004674,EMP01320,2023,Q1,4.9,54,4,2,3,1,4.5,Marketing
REV0004675,EMP01320,2024,Q2,2.7,93,3,3,4,0,23.4,Marketing
REV0004676,EMP01321,2020,Q1,3.1,66,4,3,4,0,16.2,HR
REV0004677,EMP01321,2021,Q2,4.2,55,2,5,5,0,3.1,HR
REV0004678,EMP01321,2022,Q3,2.3,51,4,4,3,0,26.5,HR
REV0004679,EMP01321,2023,Q3,3.6,63,4,4,3,0,12.9,HR
REV0004680,EMP01322,2020,Q3,2.7,80,4,2,2,0,18.0,Data Analytics
REV0004681,EMP01322,2021,Q1,4.6,100,4,4,4,0,29.6,Data Analytics
REV0004682,EMP01323,2020,Q2,4.4,68,4,3,4,1,6.6,Operations
REV0004683,EMP01323,2021,Q1,4.1,63,2,2,4,0,7.2,Operations
REV0004684,EMP01323,2022,Q4,3.7,57,5,3,5,0,21.6,Operations
REV0004685,EMP01323,2023,Q3,2.2,76,4,3,4,0,6.8,Operations
REV0004686,EMP01324,2020,Q1,3.7,79,3,1,5,0,26.2,HR
REV0004687,EMP01324,2021,Q2,3.0,64,2,4,3,1,13.9,HR
REV0004688,EMP01324,2022,Q3,3.5,86,3,4,4,0,29.8,HR
REV0004689,EMP01324,2023,Q4,4.3,91,3,5,3,0,3.2,HR
REV0004690,EMP01324,2024,Q2,3.0,75,3,3,5,0,17.2,HR
REV0004691,EMP01325,2020,Q4,2.4,55,3,3,4,1,5.0,Product
REV0004692,EMP01325,2021,Q3,2.8,62,4,3,2,0,16.9,Product
REV0004693,EMP01325,2022,Q3,3.5,76,4,4,2,1,9.1,Product
REV0004694,EMP01325,2023,Q1,2.5,60,4,5,4,0,27.6,Product
REV0004695,EMP01325,2024,Q4,4.7,71,5,4,5,0,23.5,Product
REV0004696,EMP01326,2020,Q3,3.4,90,4,4,3,1,8.7,Sales
REV0004697,EMP01327,2020,Q4,3.9,96,1,4,4,0,21.5,Data Analytics
REV0004698,EMP01327,2021,Q3,3.1,60,1,2,4,1,8.1,Data Analytics
REV0004699,EMP01327,2022,Q2,4.4,72,4,3,2,0,21.8,Data Analytics
REV0004700,EMP01327,2023,Q4,4.4,60,1,3,5,0,7.8,Data Analytics
REV0004701,EMP01327,2024,Q4,4.9,62,3,3,5,0,18.1,Data Analytics
REV0004702,EMP01328,2020,Q3,4.5,90,3,3,3,0,10.8,Product
REV0004703,EMP01328,2021,Q2,2.4,63,2,5,3,0,24.8,Product
REV0004704,EMP01328,2022,Q3,2.7,62,4,4,4,0,15.3,Product
REV0004705,EMP01328,2023,Q1,2.6,70,3,5,4,0,20.4,Product
REV0004706,EMP01329,2020,Q4,4.4,66,4,3,3,0,6.1,Marketing
REV0004707,EMP01329,2021,Q4,4.8,84,5,4,3,0,9.6,Marketing
REV0004708,EMP01329,2022,Q4,3.4,94,3,1,3,0,18.8,Marketing
REV0004709,EMP01330,2020,Q3,5.0,98,3,1,2,0,28.8,Data Analytics
REV0004710,EMP01331,2020,Q2,3.2,83,4,3,2,0,16.0,Marketing
REV0004711,EMP01331,2021,Q4,4.5,69,5,4,1,0,27.4,Marketing
REV0004712,EMP01331,2022,Q1,4.4,95,3,5,3,1,7.6,Marketing
REV0004713,EMP01331,2023,Q1,4.3,86,3,3,5,1,11.9,Marketing
REV0004714,EMP01331,2024,Q4,3.7,76,4,3,5,0,16.1,Marketing
REV0004715,EMP01332,2020,Q4,3.5,83,2,3,3,0,20.5,Operations
REV0004716,EMP01332,2021,Q2,2.7,80,4,5,3,0,22.0,Operations
REV0004717,EMP01333,2020,Q1,3.3,60,2,3,4,1,9.4,Legal
REV0004718,EMP01333,2021,Q1,3.8,84,3,4,4,0,21.6,Legal
REV0004719,EMP01333,2022,Q2,3.0,82,3,5,5,0,13.9,Legal
REV0004720,EMP01333,2023,Q2,2.6,79,2,3,3,0,5.6,Legal
REV0004721,EMP01333,2024,Q1,2.6,61,3,4,3,1,16.9,Legal
REV0004722,EMP01334,2020,Q3,4.2,87,3,5,3,1,25.9,HR
REV0004723,EMP01334,2021,Q2,4.3,79,3,4,2,0,9.1,HR
REV0004724,EMP01334,2022,Q2,4.5,85,4,4,3,0,17.7,HR
REV0004725,EMP01334,2023,Q4,4.7,88,3,3,4,0,29.9,HR
REV0004726,EMP01335,2020,Q3,3.7,89,3,3,3,0,19.0,HR
REV0004727,EMP01335,2021,Q2,3.5,68,3,3,4,0,20.2,HR
REV0004728,EMP01335,2022,Q2,2.5,74,4,4,5,0,20.8,HR
REV0004729,EMP01336,2020,Q4,4.5,86,4,4,5,0,15.1,Customer Success
REV0004730,EMP01336,2021,Q1,3.7,98,3,4,5,0,11.2,Customer Success
REV0004731,EMP01337,2020,Q2,4.5,92,4,3,4,0,14.6,Sales
REV0004732,EMP01337,2021,Q3,3.5,91,1,3,2,0,15.8,Sales
REV0004733,EMP01337,2022,Q2,4.7,59,4,3,3,0,6.1,Sales
REV0004734,EMP01337,2023,Q2,2.3,65,3,3,5,1,20.8,Sales
REV0004735,EMP01337,2024,Q1,2.4,90,2,4,5,0,22.9,Sales
REV0004736,EMP01338,2020,Q1,4.0,86,3,3,4,0,7.9,Engineering
REV0004737,EMP01339,2020,Q3,4.4,58,1,3,3,0,29.5,Engineering
REV0004738,EMP01339,2021,Q1,2.5,96,3,1,4,0,19.6,Engineering
REV0004739,EMP01339,2022,Q1,3.9,92,1,3,2,0,18.9,Engineering
REV0004740,EMP01339,2023,Q4,5.0,87,3,2,3,0,16.9,Engineering
REV0004741,EMP01339,2024,Q1,3.0,53,5,4,5,0,26.3,Engineering
REV0004742,EMP01340,2020,Q2,4.6,65,3,4,3,0,3.0,Operations
REV0004743,EMP01340,2021,Q1,4.3,90,4,5,2,0,23.8,Operations
REV0004744,EMP01340,2022,Q1,3.8,55,3,3,3,0,10.9,Operations
REV0004745,EMP01340,2023,Q2,4.1,57,4,4,3,0,20.0,Operations
REV0004746,EMP01340,2024,Q4,4.5,86,3,1,4,0,6.5,Operations
REV0004747,EMP01341,2020,Q3,4.9,90,3,1,5,0,16.4,Sales
REV0004748,EMP01341,2021,Q2,4.4,97,4,4,4,1,17.3,Sales
REV0004749,EMP01342,2020,Q2,4.4,95,4,3,5,0,6.8,Marketing
REV0004750,EMP01342,2021,Q3,4.0,98,1,4,3,1,10.4,Marketing
REV0004751,EMP01342,2022,Q1,3.1,60,4,3,2,1,15.7,Marketing
REV0004752,EMP01342,2023,Q3,4.6,63,5,4,4,0,25.5,Marketing
REV0004753,EMP01342,2024,Q2,2.1,69,2,2,4,0,21.3,Marketing
